"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBjCCA+6gAwIBAgISAzB72lhzkUEUbCuVIzf04OAiMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yMzEyMjcwOTA0MTZaFw0yNDAzMjYwOTA0MTVaMCgxJjAkBgNVBAMTHXd3dy5tb24tZXhwZXJ0LWVuLWdlc3Rpb24uY29tMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApAjn3jBBwkPhYDT5yksmrGB2hISNU5x66oyu0iFqjc6vOG4gRSJOaor/2gWlRN65WCeblDYOgYZdfUi/pVEH+HZRxl6zIYjOs2ndI4yXQqWcs/rYxoXMIZ/W+IZvz+jI24A78I5VjSIetTCcIkx1xhbTxrnAnXqt6221c6KPJBZ7U3Jgx4JOWtll/vmhiwjZg/FtVZ7S1Zou4ChbHhnj98OC/gOG5EhowMm+i0o4xj2V4TuKF+CBlRnBs3wEnvuhyuFCXDNLsg4MydK0JdhE/Hy8ZJv200SDTVqiNScMJW84Z963GNPdhLD7qU0L2R7gF8VxP+41Y5Xxh/7FDW7OoQIDAQABo4ICHjCCAhowDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBTZFQVKyXsDOBc1QBtgBWZKN3oIQzAfBgNVHSMEGDAWgBQULrMXt1hWy65QCUDmH6+dixTCxjBVBggrBgEFBQcBAQRJMEcwIQYIKwYBBQUHMAGGFWh0dHA6Ly9yMy5vLmxlbmNyLm9yZzAiBggrBgEFBQcwAoYWaHR0cDovL3IzLmkubGVuY3Iub3JnLzAoBgNVHREEITAfgh13d3cubW9uLWV4cGVydC1lbi1nZXN0aW9uLmNvbTATBgNVHSAEDDAKMAgGBmeBDAECATCCAQMGCisGAQQB1nkCBAIEgfQEgfEA7wB2AEiw42vapkc0D+VqAvqdMOscUgHLVt0sgdm7v6s52IRzAAABjKq7ZGUAAAQDAEcwRQIgMODj9UxEdOj5j35CsXgkwh2lnTNc/HCG2KmPfP/rH2UCIQDdmhpGpMP1dCzdNAqhL+LHro1eXCMMaiffjIC4EA2u0QB1AHb/iD8KtvuVUcJhzPWHujS0pM27KdxoQgqf5mdMWjp0AAABjKq7ZL0AAAQDAEYwRAIgdGLNI9aTs3HN1MqV1KDLXK7E+DT5MP8yPBxpJSt++QECICop8Ra/Lta9CHnpVIr5SXE//X2YckPJQwZaCuD/BPDKMA0GCSqGSIb3DQEBCwUAA4IBAQBDMHShkyu2ctas+Exl4kxqD2gCgp702GWWUyxCI0Bn2SDoy18SxPbEZFaSpY2nd1rKXJTVPMHlnqwSafNREuAerBVsIL8ulQfFGYa0Ze2420uY7HezmqHhf/I9KPfKskuX0uASJeI/6xPBo00l+c8K43A7jbgDBsML1+qtg8uyukZ15cIJWqSu3USPoQmNtJEkQF8zD1k6usdYzLd4wuQ6SQ14lbCMvV8H5Q3l3EPlv2iuC1G2rxs6oc/iZy7iHfLnMz4zhbcDX3HFawb+z/NjFYrRQz+4/Fv/o1Eh7OwqIQJDSdKCN7oKavZJ01CTPul1RaJY5milipbBwpFdDEMt\n-----END CERTIFICATE-----","",""
"cert_commonName","www.mon-expert-en-gestion.com/145.239.37.162","443","OK","www.mon-expert-en-gestion.com","",""
"cert_commonName_wo_SNI","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","cluster030.hosting.ovh.net","",""
"cert_subjectAltName","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","www.mon-expert-en-gestion.com","",""
"cert_trust","www.mon-expert-en-gestion.com/145.239.37.162","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","www.mon-expert-en-gestion.com/145.239.37.162","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","no","",""
"cert_expirationStatus","www.mon-expert-en-gestion.com/145.239.37.162","443","OK","75 >= 30 days","",""
"cert_notBefore","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","2023-12-27 09:04","",""
"cert_notAfter","www.mon-expert-en-gestion.com/145.239.37.162","443","OK","2024-03-26 09:04","",""
